STOCK  WORKSHEET AS AT  2022-03-26
ITEM NO , CODE ,  ITEM  , UNITS , CATEGORY , QUANTITY , UNIT PRICE , VALUE , PHYSICAL COUNT ,  DIFFERENCE , REMARKS
1119,,IVERMECTOL 6MG 1`S,KGS,,0,342.00,0.00
1120,,IZZITHREE ORAL SUSP 15ML,KGS,,0,100.00,0.00
1121,,JAMIESON COLLAGEN GLUCOSAMINE COMPLEX CAPS 30`S,KGS,,0,"1,140.75",0.00
1122,,JANUMET 50MG/1000MG TABS 56`S,KGS,,0,67.21,0.00
1123,,JARDIANCE 10MG TABS 30`S,KGS,,0,156.00,0.00
1124,,JOHNSON`S BABY OIL 125ML,KGS,,0,200.00,0.00
1125,,JOHNSON`S BABY POWDER 100G,KGS,,0,200.00,0.00
1126,,JOHNSON`S BABY POWDER 200G,KGS,,0,250.00,0.00
1127,,JOHNSON`S BABY POWDER 500G,KGS,,0,600.00,0.00
1128,,KALUMA COUGH LOZENGES 100`S,KGS,,0,4.00,0.00
1129,,KALUMA INHALER,KGS,,0,45.00,0.00
1130,,KALUMA KING -LOZENGES,KGS,,48,5.70,273.60
1131,,KALUMA PAIN BALM 9ML 12`S IN ONE BOX,KGS,,24,30.00,720.00
1132,,KALUMA PLASTERS 100S,KGS,,0,3.75,0.00
1133,,KALUMA STRONG  TABLETS,KGS,,50,5.50,275.00
1134,,KARVOL CAPS 10S,KGS,,10,34.00,340.00
1135,,KARVOL DECONGESTANT CAPSULES 10`S,KGS,,0,47.50,0.00
1136,,KEMOXYL DRY SUSP 100ML,KGS,,0,60.00,0.00
1137,,KENACORT 0.1% 5G,KGS,,0,435.00,0.00
1138,,KENALOG IN ORABASE 5GGSK OINT,KGS,,0,300.00,0.00
1139,,KEPPRA 250MG TABS 60`S,KGS,,0,51.27,0.00
1140,,KEPPRA 500MG 50`S,KGS,,0,110.00,0.00
1141,,KETAMINE INJ.-KETAMAX,KGS,,0,450.00,0.00
1142,,KETO-PLUS SHAMPOO,KGS,,0,742.50,0.00
1143,,KETOCONAZOLE 100MG,KGS,,100,3.25,325.00
1144,,KETOGRESS TABS 10`S,KGS,,0,59.08,0.00
1145,,KETOLAC DROPS 5ML,KGS,,0,233.00,0.00
1146,,KETOROLAC TROMETHAMINE 5ML,KGS,,0,260.00,0.00
1147,,KISS CONDOMS,KGS,,24,15.60,374.40
1148,,KITPYLO-C 7`S,KGS,,1,555.00,555.00
1149,,KLACID XL 500MG TABS 5`S,KGS,,0,333.00,0.00
1150,,KLEEN ENEMA SOLUTION 135ML,KGS,,0,166.50,0.00
1151,,KLEENEX WHIPES,KGS,,0,20.00,0.00
1152,,KLENZIT AQUEOUS GEL 15G,KGS,,0,502.20,0.00
1153,,KLENZIT C GEL 15G,KGS,,0,742.50,0.00
1154,,KLOXY-F 500MG 100`S,KGS,,0,10.00,0.00
1155,,KLY JELLY 42G,KGS,,2,159.00,318.00
1156,,KN-95 FACE MASK,KGS,,0,500.00,0.00
1157,,KN95 MASK BREATHING VALVE MASK,KGS,,0,350.00,0.00
1158,,KN95 MASK WITH RESPIRATOR 5-6PLY 1`S,KGS,,0,50.00,0.00
1159,,KNEE SUPPORT L/S,KGS,,0,"4,000.00",0.00
1160,,KNEE SUPPORT S/S,KGS,,0,500.00,0.00
1161,,KOACT 1.2 INJECTION,KGS,,0,480.00,0.00
1162,,KOFOL SYP SUGAR FREE 100ML,KGS,,0,220.00,0.00
1163,,KOLZINE 500MCG 100`S,KGS,,0,7.00,0.00
1164,,KOMBIGLYZE XR 5MG/1000MG TABS 30`S,KGS,,0,142.00,0.00
1165,,KONTAB 50`S,KGS,,0,32.00,0.00
1166,,L MONTUS KID TABS 10`S,KGS,,0,26.01,0.00
1167,,L MONTUS TABS 10`S,KGS,,0,40.38,0.00
1168,,LACOMA EYE DROPS 2.5ML,KGS,,0,"1,162.80",0.00
1169,,LACOMA EYE DROPS 2.5ML - OLD,KGS,,0,"1,162.89",0.00
1170,,LACTULAC SYRUP 100ML,KGS,,1,234.60,234.60
1171,,LACTULAC SYRUP 200ML,KGS,,0,460.00,0.00
1172,,LAMICTAL 100MG TABS 30`S,KGS,,0,201.00,0.00
1173,,LAMICTAL 25MG TABS 30`S,KGS,,0,71.00,0.00
1174,,LAMICTAL 5MG TABS 30`S,KGS,,0,36.00,0.00
1175,,LAMIKOT 250MG 30`S,KGS,,0,22.00,0.00
1176,,LAMIKOT CREAM 15G ,KGS,,0,300.00,0.00
1177,,LAMISIL 250MG TAB`S 14`S,KGS,,0,390.00,0.00
1178,,LAMISIL CREAM 15G,KGS,,0,"1,500.00",0.00
1179,,LAMISIL SPRAY 15ML,KGS,,0,991.00,0.00
1180,,LAMITOR 25MG TABS 30`S,KGS,,0,27.00,0.00
1181,,LAN-30 CAPS 50`S,KGS,,0,13.00,0.00
1182,,LANTUS SOLOSTAR 3ML CART 5`S,KGS,,0,"1,079.00",0.00
1183,,LANZOL DT JUNIOR 15MG TABS 10`S,KGS,,0,50.00,0.00
1184,,LASIX 40MG 20`S,KGS,,0,38.52,0.00
1185,,LASTIMOL SUSP 60ML,KGS,,0,60.00,0.00
1186,,LATEX EXAMINATION GLOVES 50S,KGS,,150,21.00,"3,150.00"
1187,,LAXULAC 100ML,KGS,,2,129.00,258.00
1188,,LD BERG R TABS 10MG 30`S,KGS,,0,30.00,0.00
1189,,LD BERG TABS 20S,KGS,,0,0.00,0.00
1190,,LEFRA 20MG TAB`S 100`S,KGS,,0,28.80,0.00
1191,,LEMSIP B/CURRANT 10`S,KGS,,0,65.00,0.00
1192,,LEMSIP LEMON 10`S,KGS,,0,65.00,0.00
1193,,LEMSIP MAX COLD & FLU CAPS 16`S,KGS,,0,0.00,0.00
1194,,LEMSIP MAX DAY & NIGHT CAPS 16`S,KGS,,0,62.00,0.00
1195,,LENO-72,KGS,,10,53.00,530.00
1196,,LESCID ANTI-ACID,KGS,,0,0.50,0.00
1197,,LETROZ 2.5MG 25`S,KGS,,0,175.00,0.00
1198,,LEVOBACT 500MG TABS 10`S,KGS,,0,33.66,0.00
1199,,LEVOSOFT 500MG 10`S,KGS,,0,300.00,0.00
1200,,LEVOSOFT 700MG 10`S,KGS,,0,400.00,0.00
1201,,LEVOTHYROXINE 100MCG 28`S,KGS,,0,10.00,0.00
1202,,LEVOTHYROXINE 25MCG TABS 28`S,KGS,,0,9.82,0.00
1203,,LEXOTANIL 3MG 30`S,KGS,,0,22.71,0.00
1204,,LEXOTHYROXINE 50MCG TABS 28`S,KGS,,0,9.82,0.00
1205,,LICEOMA LOTION 60ML,KGS,,0,248.00,0.00
1206,,LIOTON GEL 30G,KGS,,0,594.00,0.00
1207,,LIPICARD CAPS 200MG,KGS,,0,40.00,0.00
1208,,LIPIGET 10MG 10`S,KGS,,0,33.00,0.00
1209,,LIPIGET 20MG 10`S,KGS,,0,46.41,0.00
1210,,LIPILOC TABS 30`S,KGS,,0,39.00,0.00
1211,,LIPITAS 10MG TABS 30`S,KGS,,0,42.00,0.00
1212,,LIPITAS 20MG TABS 10`S,KGS,,0,57.00,0.00
1213,,LIPITAS 20MG TABS 30`S,KGS,,0,57.00,0.00
1214,,LIPITAS 40MG TABS 10`S,KGS,,0,51.00,0.00
1215,,LIPITAS 80MG TABS 10`S,KGS,,0,74.00,0.00
1216,,LIPITOR 10MG TABS 30`S,KGS,,0,56.00,0.00
1217,,LIPITOR 20MG 30`S,KGS,,0,75.98,0.00
1218,,LIPITOR 40MG 30`S,KGS,,0,65.13,0.00
1219,,LIPITOR 80MG 30`S,KGS,,0,75.98,0.00
1220,,LIQUID PARAFFIN 100ML,KGS,,0,100.00,0.00
1221,,LISTERINE ANTISEPTIC MOUTHWASH 250ML,KGS,,0,450.00,0.00
1222,,LISTERINE ANTISEPTIC MOUTHWASH 500ML,KGS,,0,800.00,0.00
1223,,LISTERINE COOLMINT 250ML,KGS,,0,540.00,0.00
1224,,LISTERINE COOLMINT 750ML,KGS,,0,616.00,0.00
1225,,LISTERINE FRESHBURST 250ML,KGS,,0,540.00,0.00
1226,,LISTERINE FRESHBURST 500ML,KGS,,0,862.00,0.00
1227,,LISTERINE GREEN TEA 500ML,KGS,,0,900.00,0.00
1228,,LISTERINE MOUTHWASH TOTAL CARE 250ML,KGS,,0,441.00,0.00
1229,,LISTERINE TARTAR CONTROL 500ML,KGS,,0,767.00,0.00
1230,,LISTERINE TOTAL CARE 500ML,KGS,,0,900.00,0.00
1231,,LISTERINE TOTAL CARE SENSITIVE 500ML,KGS,,0,900.00,0.00
1232,,LISTERINE ZERO M/W 250ML,KGS,,0,500.00,0.00
1233,,LISTERINE ZERO MOUTHWASH 500ML,KGS,,0,800.00,0.00
1234,,LIVERIL TABS 30`S,KGS,,0,51.00,0.00
1235,,LIVOLIN FORTE 30`S,KGS,,0,26.00,0.00
1236,,LIVOLUK FIBRE GRANULES 90GM LEMON FLAVOUR,KGS,,0,918.00,0.00
1237,,LONART TABS 24S,KGS,,1,120.00,120.00
1238,,LONOFLAM MR TABS,KGS,,1,68.00,68.00
1239,,LOPERAMIDE CAPS,KGS,,66,1.60,105.60
1240,,LORABIL PLUS CAPS 30`S,KGS,,0,57.00,0.00
1241,,LORHISTINA 10MG 30`S,KGS,,0,6.00,0.00
1242,,LORSA 50MG 30`S,KGS,,0,25.00,0.00
1243,,LORVAS SR 1.5MG 30`S,KGS,,0,22.00,0.00
1244,,LOSAR DENK 50MG TABS 28`S,KGS,,0,20.29,0.00
1245,,LOSARTAS 50MG 28`S,KGS,,0,23.22,0.00
1246,,LOSARTAS HT 30`S,KGS,,0,40.00,0.00
1247,,LOSEC 20MG 28`S MUPS,KGS,,0,85.44,0.00
1248,,LOTEM SUSP 100ML BANANA FLAVOUR,KGS,,0,330.00,0.00
1249,,LOZART-H 30`S,KGS,,0,25.00,0.00
1250,,LUCIN CREAM 15GM,KGS,,0,39.35,0.00
1251,,LUMECARE CARBOMER EYE GEL 10G,KGS,,0,450.00,0.00
1252,,LUMIGAN 0.01% EYE DROPS 2.5ML,KGS,,0,"1,841.40",0.00
1253,,LUMIGAN DROPS 3ML,KGS,,0,"1,534.50",0.00
1254,,LUPRIDE DEPOT 11.25MG INJ. 1`S,KGS,,0,"10,000.00",0.00
1255,,LUXURY DISINFECTANT 5L,KGS,,0,"2,000.00",0.00
1256,,LYRICA 150MG 28`S,KGS,,0,141.00,0.00
1257,,LYRICA 25MG TABS 28`S,KGS,,0,32.79,0.00
1258,,LYRICA 75MG 28`S,KGS,,0,81.96,0.00
1259,,LYSER-FORTE 10`S,KGS,,0,33.00,0.00
1260,,LYSOFLAM TABS 30``S,KGS,,0,25.00,0.00
1261,,M.D JELLY 50G,KGS,,0,300.00,0.00
1262,,M2-TONE SYP 200ML,KGS,,0,495.00,0.00
1263,,M2-TONE TABS,KGS,,0,10.00,0.00
1264,,MAALOX LEMON SACHETS 460MG/SUSP 20`S,KGS,,0,466.00,0.00
1265,,MAALOX PLUS SUSP 250ML,KGS,,0,"1,283.00",0.00
1266,,MAALOX PLUS TABS 40`S,KGS,,0,20.00,0.00
1267,,MALANIL ADULT 250MG/100 12`S,KGS,,0,234.00,0.00
1268,,MALANIL PAEDIATRICS,KGS,,0,"1,506.00",0.00
1269,,MALEGRA 100MG ORAL JELLY,KGS,,0,28.57,0.00
1270,,MALLEGRA GEL 100MG 7`S,KGS,,0,50.00,0.00
1271,,MANICURE SCISSORS,KGS,,0,80.00,0.00
1272,,MARA MOJA 100`S,KGS,,50,6.80,340.00
1273,,MAXIDEX DROP`S 5ML,KGS,,0,210.00,0.00
1274,,MAXIDEX EYE OINTMENT 3.5G,KGS,,0,350.00,0.00
1275,,MAXIPLEX TABS 30`S,KGS,,0,17.73,0.00
1276,,MAXITROL EYE DROPS 5ML,KGS,,0,200.00,0.00
1277,,MAXITROL OINTMENT 3.5GMS,KGS,,0,380.00,0.00
1278,,MAXPLAST FIRST AID PLASTER 100`S,KGS,,0,3.75,0.00
1279,,MEBENDAZOLE 30ML,KGS,,10,19.00,190.00
1280,,MEBO HERBAL OINTMENT 15GM,KGS,,0,639.20,0.00
1281,,MEBO OINT. 15G,KGS,,0,752.00,0.00
1282,,MEBO SCAR OINT. 30GM,KGS,,0,"2,196.00",0.00
1283,,MECONERV FORTE CAPS 30`S,KGS,,0,38.00,0.00
1284,,MEDI MASK SURGICAL 50S,KGS,,100,5.70,570.00
1285,,MEDICREPE  BANDAGE 7.5X4.5,KGS,,0,50.00,0.00
1286,,MEDICREPE BANDAGE 2 INCH 12`S,KGS,,0,20.00,0.00
1287,,MEDICREPE BANDAGE 3 INCH 12`S,KGS,,0,25.00,0.00
1288,,MEDICREPE BANDAGE 4 INCH 12`S,KGS,,0,35.00,0.00
1289,,MEDIFEN 200MG1000S,KGS,,0,0.64,0.00
1290,,MEDIFEN 400MG 100`S,KGS,,0,5.00,0.00
1291,,MEDIFEN 400MG 500S,KGS,,0,1.00,0.00
1292,,MEDIGEL GEL 15GM,KGS,,0,478.00,0.00
1293,,MEDIJEL GEL 15G,KGS,,0,518.00,0.00
1294,,MEDIMAX COTTON WOOL 400G,KGS,,0,260.00,0.00
1295,,MEDISTOP SYRUP 60ML ANTIDIARRHOEA,KGS,,3,45.00,135.00
1296,,MEDIVEN CREAM 15GMS,KGS,,6,42.00,252.00
1297,,MEDIVEN-S OINT 15G,KGS,,0,152.00,0.00
1298,,MEDROL TABS 4MG 30S,KGS,,0,12.98,0.00
1299,,MEFENAMIC,KGS,,0,0.97,0.00
1300,,MEFENAMIC ACID 250MG,KGS,,100,0.97,97.00
1301,,MEFTAL 500MG 20`S,KGS,,0,16.00,0.00
1302,,MEFTAL FORTE TABS 500MG + 450MG 20`S,KGS,,0,17.82,0.00
1303,,MEFTAL SPAS TABS 60`S..,KGS,,0,11.50,0.00
1304,,MELACARE CREAM 15G,KGS,,0,846.90,0.00
1305,,MELACARE CREAM 20G,KGS,,0,450.00,0.00
1306,,MELMET SR 1000 30`S,KGS,,0,10.30,0.00
1307,,MELONAC 15MG 30`S,KGS,,0,20.00,0.00
1308,,MELOXICAM 15MG 30S,KGS,,30,7.00,210.00
1309,,MELOXICAM 7.5MG,KGS,,30,4.06,121.80
1310,,MELOZ 15MG TABS 100`S,KGS,,0,4.50,0.00
1311,,MELOZ 7.5 MG. 100`S,KGS,,0,10.00,0.00
1312,,MELTOR-10MG TABS 30`S,KGS,,0,23.80,0.00
1313,,MELTOR-20MG TABS 30`S,KGS,,0,23.86,0.00
1314,,MELTOR-40MG TABS 30`S,KGS,,0,38.03,0.00
1315,,MENOPACE TABS 30`S,KGS,,0,34.00,0.00
1316,,MENTHODEX COUGH MIX 100ML,KGS,,0,220.00,0.00
1317,,MENTHODEX COUGH MIX 200ML,KGS,,0,306.00,0.00
1318,,MEPYRAX CREAM 20G,KGS,,0,200.00,0.00
1319,,MESTINON 60MG TAB 20`S,KGS,,0,46.00,0.00
1320,,METADOL CAPS 50MG 100`S,KGS,,0,4.80,0.00
1321,,METAKELFIN TABS 500MG 45`S,KGS,,0,48.90,0.00
1322,,METCOS 10MG TABS 100`S,KGS,,0,2.00,0.00
1323,,METFORMIN DENK 850MG 120`S,KGS,,0,13.00,0.00
1324,,METFORMIN HCL AB 1G TABS 60`S,KGS,,0,3.05,0.00
1325,,METFORMIN HCL AB 500MG TABS 60`S,KGS,,0,2.04,0.00
1326,,METHODEX COUGH MIXTURE 200ML,KGS,,0,250.00,0.00
1327,,METHODEX MIXTURE 100ML,KGS,,0,150.00,0.00
1328,,METHOTREXATE 2.5MG TABS 100`S,KGS,,0,19.00,0.00
1329,,METHYLDOPA 250MG TABS 100`S GENERIC,KGS,,0,6.12,0.00
1330,,METOZ 2.5MG TABS 30`S,KGS,,0,25.00,0.00
1331,,METPURE XL 50MG TABS 30`S..,KGS,,0,45.00,0.00
1332,,METRO-D 100ML,KGS,,0,100.00,0.00
1333,,METROGYL-DENTA GEL 20GM,KGS,,0,225.00,0.00
1334,,METRONIDAZOLE 200MG 100S,KGS,,100,0.60,60.00
1335,,METRONIDAZOLE 400MG 100S,KGS,,200,2.43,486.00
1336,,METRONIDAZOLE SUSP 100ML,KGS,,6,34.00,204.00
1337,,METRONIDAZOLE SUSP 60ML,KGS,,5,22.00,110.00
1338,,MGR 10MG TABS 30`S,KGS,,0,33.00,0.00
1339,,MICARDIS 40MG 28`S PLAIN,KGS,,0,88.00,0.00
1340,,MICARDIS 80MG TABS 28`S,KGS,,0,101.00,0.00
1341,,MICONA ORAL GEL 40GM,KGS,,0,323.00,0.00
1342,,MICROGYNON 30 ORIG TABS 21`S,KGS,,0,15.00,0.00
1343,,MICROGYNON FE SCTTABS 28`S G,KGS,,1,113.00,113.00
1344,,MICROGYNON ORI 30`S 21`S,KGS,,0,250.00,0.00
1345,,MICROLIFE BP MACHINE,KGS,,0,"6,750.00",0.00
1346,,MINOCYCLINE 100MG 28`S,KGS,,0,60.00,0.00
1347,,MINOCYCLINE 50MG 28`S,KGS,,0,34.00,0.00
1348,,MIRTAZ 15MG 30`S,KGS,,0,77.00,0.00
1349,,MIRTAZ 30MG TAB`S 30`S,KGS,,0,104.00,0.00
1350,,MIRTAZAPINE TABS 30MG 28S,KGS,,0,16.07,0.00
1351,,MIXTARD VIAL,KGS,,0,493.35,0.00
1352,,MOBIC 15MG TABS 10`S,KGS,,0,77.00,0.00
1353,,MOBIC 7.5MG TABS 30`S,KGS,,0,51.00,0.00
1354,,MODURETIC 5/50MG TABS 100`S,KGS,,0,22.00,0.00
1355,,MOLADAR ANTIMALARIAL 3S,KGS,,10,25.00,250.00
1356,,MOMATE AZ NASAL SPRAY,KGS,,0,"1,400.00",0.00
1357,,MOMATE CREAM 15GM,KGS,,0,449.00,0.00
1358,,MOMATE NASAL SPRAY 50MCG 60 METERTED DOSES,KGS,,0,715.00,0.00
1359,,MOMATE OINT 15G,KGS,,0,500.00,0.00
1360,,MONTALLERG TABS 20`S,KGS,,0,60.00,0.00
1361,,MONTELUKAST 10 MG TABS,KGS,,20,19.90,398.00
1362,,MONTIGET 10MG 14`S TABS,KGS,,0,66.00,0.00
1363,,MONTIGET 4MG 14`S TABS,KGS,,0,45.00,0.00
1364,,MONTIGET 5MG 14`S TABS,KGS,,0,49.00,0.00
1365,,MONTIZED-L TABS 30`S,KGS,,0,30.00,0.00
1366,,MOSREL MOSQ REPELANT CREAM 100G,KGS,,0,350.00,0.00
1367,,MOSREL MOSQ REPELANT CREAM 50G,KGS,,0,250.00,0.00
1368,,MOTILIUM SUSP 100ML,KGS,,0,450.00,0.00
1369,,MOTILIUM TABS 20`S,KGS,,0,26.00,0.00
1370,,MOVICOL ORAL SACHETS 30`S,KGS,,0,71.00,0.00
1371,,MOVICOL SATCHETS PAEDIATRIC CHOCOLATE 30`S,KGS,,0,44.00,0.00
1372,,MPHETAS 500MG 10`S,KGS,,0,89.00,0.00
1373,,MS TELLME HCG MIDSTREAM,KGS,,0,190.00,0.00
1374,,MS TELLME HCG TEST CASSETTE,KGS,,0,248.00,0.00
1375,,MTM 100MG TABS 4`S,KGS,,12,11.00,132.00
1376,,MTM 50MG (SIDERNAFIL),KGS,,12,8.50,102.00
1377,,MUCOSOLVAN LIQUID 100ML,KGS,,1,431.00,431.00
1378,,MULTIVITAMIN SYRUP 100,KGS,,3,27.90,83.70
1379,,MULTIVITAMIN SYRUP 60 ML,KGS,,3,19.90,59.70
1380,,MUPIBAN CREAM 15G,KGS,,0,380.00,0.00
1381,,MUVERA 15MG 100`S,KGS,,0,15.00,0.00
1382,,MYCODRM POWDER 100G,KGS,,0,700.00,0.00
1383,,MYCOTA CREAM 25GM,KGS,,0,252.00,0.00
1384,,MYCOTA POWDER 70G,KGS,,0,714.00,0.00
1385,,MYDROX CAPS 20S,KGS,,0,12.50,0.00
1386,,MYOATOM SOFTGEL CAPS 10`S,KGS,,0,67.50,0.00
1387,,MYONAC MR TABS 100`S,KGS,,0,27.00,0.00
1388,,MYOSPAZ 100`S,KGS,,130,17.24,"2,241.20"
1389,,MYPAID CAPS 30`S,KGS,,0,8.00,0.00
1390,,MYPRODOL CAP`S 30`S,KGS,,0,10.00,0.00
1391,,MZ-CAL TABS,KGS,,90,11.66,"1,049.40"
1392,,N/S GAUZE SWABS 3`` *3``,KGS,,0,120.00,0.00
1393,,NA C YUMMY GUMMYZ 25 X 2`S,KGS,,0,908.78,0.00
1394,,NA CRANBERRY 200MG 90S,KGS,,0,"1,680.00",0.00
1395,,NA VITAMIN D3 1000IU 25UG 90`S,KGS,,0,"1,500.00",0.00
1396,,NA VITAMIN D3 5000IU 125UG 60`S,KGS,,0,"1,282.50",0.00
1397,,NACSYS 600MG 30`S,KGS,,0,69.00,0.00
1398,,NADOXIN CREAM 10G,KGS,,0,405.90,0.00
1399,,NADOXIN CREAM 20G,KGS,,0,725.00,0.00
1400,,NANO ONE 500ML,KGS,,0,"2,800.00",0.00
1401,,NASONEX NASAL SPRAY,KGS,,0,"1,941.00",0.00
1402,,NASOSAL CHILDRENS NASAL DROPS 10ML,KGS,,0,510.30,0.00
1403,,NASOSAL DROPS 10ML,KGS,,0,567.00,0.00
1404,,NASOSAL SPRAY INFANTS 15ML,KGS,,0,650.00,0.00
1405,,NASU-CLEAR 100`S 100MG,KGS,,0,0.00,0.00
1406,,NAT C 1000 30`S,KGS,,0,30.00,0.00
1407,,NAT C ESTER SACHETS 30`S,KGS,,0,35.36,0.00
1408,,NAT C TABS 30`S,KGS,,0,23.50,0.00
1409,,NATOA 6S,KGS,,3,36.00,108.00
1410,,NATRILIX SR 1.5MG 30`S,KGS,,0,30.00,0.00
1411,,NATRIXAM 1.5MG/10MG TABS 30`S,KGS,,0,39.00,0.00
1412,,NATRIXAM 1.5MG/5MG TABS 30`S,KGS,,0,36.00,0.00
1413,,NAUMA PAIN BALM,KGS,,3,49.90,149.70
1414,,NAZOL 200MG 30`S,KGS,,0,8.00,0.00
1415,,NEBICARD 5MG TAB`S 30`S,KGS,,0,36.27,0.00
1416,,NEBILET 5MG TABS 28`S,KGS,,0,52.40,0.00
1417,,NEBILET PLUS 5/12.5MG TABS 28`S,KGS,,0,66.00,0.00
1418,,NEBILOC 2.5 30`S,KGS,,0,30.00,0.00
1419,,NEBILONG 5MG TABS 30`S,KGS,,0,50.00,0.00
1420,,NEBILONG AM TABS 30`S,KGS,,0,52.00,0.00
1421,,NEBILONG TABS 5MG 30S,KGS,,0,38.05,0.00
1422,,NEBTAS 5MG 30`S,KGS,,0,29.75,0.00
1423,,NEBZMART PORTABLE NEBULIZER DEVICE 1`S,KGS,,0,"4,926.60",0.00
1424,,NEO-CYTAMEN 100MCG/MOL 5`S,KGS,,0,535.00,0.00
1425,,NEO-MEDROL ACNE LOTION 25ML,KGS,,0,654.00,0.00
1426,,NEOGADINE ELIXIR 150ML,KGS,,0,275.00,0.00
1427,,NEOPEPTINE CAPS 10S,KGS,,0,19.80,0.00
1428,,NEOPEPTINE CAPS 10`S,KGS,,1,20.00,20.00
1429,,NERVILIN 75MG CAPS 30`SPREGABALIN,KGS,,0,37.00,0.00
1430,,NERVILIN NT TABS 30`S,KGS,,0,80.00,0.00
1431,,NERVOPLEX TABS 10`S,KGS,,0,82.00,0.00
1432,,NETAZOX 100MG/5ML SYRUP,KGS,,0,357.00,0.00
1433,,NETAZOX 200MG DT TABS 6`S,KGS,,0,41.00,0.00
1434,,NETAZOX 500MG TABS 6`S,KGS,,0,58.00,0.00
1435,,NEUROCARE CAPSULES 30`S,KGS,,0,42.50,0.00
1436,,NEUROCARE D CAPS 30`S,KGS,,0,51.00,0.00
1437,,NEUROCARE PLUS CAPS 30`S,KGS,,0,53.84,0.00
1438,,NEUROGAME TABS 10`S,KGS,,0,807.50,0.00
1439,,NEURONTIN 100MG 100S,KGS,,0,21.58,0.00
1440,,NEURONTIN 300MG 100S,KGS,,0,47.00,0.00
1441,,NEURORUBINE 3ML AMPOULES,KGS,,0,220.00,0.00
1442,,NEURORUBINE FORTE 20`S,KGS,,40,19.69,787.60
1443,,NEVANAC EYE DROPS 0.1% 5ML,KGS,,0,"1,990.00",0.00
1444,,NEVEA SUN #15,KGS,,0,"1,000.00",0.00
1445,,NEVEA SUN #30,KGS,,0,"1,500.00",0.00
1446,,NEVEA SUN #50,KGS,,0,"2,000.00",0.00
1447,,NEXIOLE  20MG TABLETS  30S,KGS,,60,2.70,162.00
1448,,NEXIOLE  40MG TABLETS  30S,KGS,,60,2.70,162.00
1449,,NEXITO 10MG 30`S,KGS,,0,69.34,0.00
1450,,NEXITO 20MG 30`S,KGS,,0,120.00,0.00
1451,,NEXIUM 10MG SATCHETS 28`SNEW PRICE,KGS,,0,119.00,0.00
1452,,NEXIUM 20MG 14`S,KGS,,0,105.00,0.00
1453,,NEXIUM 40MG 14`S,KGS,,14,147.00,"2,058.00"
1454,,NEXPRO 40MG 50`S,KGS,,0,27.00,0.00
1455,,NICORETTE 2MG FRESHMINT 105`S,KGS,,0,29.00,0.00
1456,,NICORETTE 2MG FRUITFUSION 105`S,KGS,,0,25.00,0.00
1457,,NICORETTE 4MG FRESH MINT 105`S,KGS,,0,22.86,0.00
1458,,NICORETTE 4MG FRUITFUSION 105`S,KGS,,0,31.00,0.00
1459,,NICORETTE 4MG ORIGINAL 105`S,KGS,,0,29.00,0.00
1460,,NIFE,KGS,,0,10.00,0.00
1461,,NIFEDI DENK RETARD 20MG TABS 30`S,KGS,,100,0.80,80.00
1462,,NIFELAT RETARD 20MG,KGS,,0,7.50,0.00
1463,,NIFELAT RETARD 20MG 100`S,KGS,,0,2.30,0.00
1464,,NIFELAT RETARD 20MG 30S,KGS,,0,30.00,0.00
1465,,NIFELAT TABS 20MGREMEDICA,KGS,,0,18.14,0.00
1466,,NILACID SUSP 100ML,KGS,,3,88.00,264.00
1467,,NILOL 30`S 20/50MG,KGS,,0,23.83,0.00
1468,,NIP-NAP 5-9KGS 9`S,KGS,,0,125.00,0.00
1469,,NIP-NAP 8-14KGS 8`S,KGS,,0,125.00,0.00
1470,,NIP-NAP SIZE 2,KGS,,0,20.00,0.00
1471,,NIP-NAP SIZE 3,KGS,,0,20.00,0.00
1472,,NIP-NAP SIZE 4,KGS,,0,20.00,0.00
1473,,NIP-NAP SIZE 5,KGS,,0,20.00,0.00
1474,,NIP-NAP SIZE 5 18`S,KGS,,0,20.00,0.00
1475,,NIP-NAP SIZE 5 4`S,KGS,,0,20.00,0.00
1476,,NITROFURANTOIN TABS 100`S,KGS,,0,3.00,0.00
1477,,NIVEA 15# 200ML,KGS,,0,"1,000.00",0.00
1478,,NIVEA SUN 30# 200ML,KGS,,0,"1,400.00",0.00
1479,,NIVEA SUN LOTION 50+ ADULTS 200ML,KGS,,0,"1,837.00",0.00
1480,,NIZORAL CREAM 15GM - OLD,KGS,,0,517.73,0.00
1481,,NIZORAL SHAMPOO,KGS,,0,"1,300.00",0.00
1482,,NO SPA 40MG TABS 100`S,KGS,,0,10.00,0.00
1483,,NO-SPAZ 40MG 100`S,KGS,,0,15.00,0.00
1484,,NOGLUC 5MG TABS 28`S,KGS,,0,4.82,0.00
1485,,NORASH CREAM 20G,KGS,,1,250.00,250.00
1486,,NORFLEX 100MG TABS 20`S,KGS,,0,19.00,0.00
1487,,NORLAB 400MG 100`S,KGS,,0,10.00,0.00
1488,,NORMAL SALINE 500ML,KGS,,0,40.00,0.00
1489,,NORVASC 10MG 30`S,KGS,,0,79.44,0.00
1490,,NORVASC 5MG 30`S,KGS,,0,56.00,0.00
1491,,NOSIC TABS 20`S,KGS,,20,14.85,297.00
1492,,NOSPASUM 100`S,KGS,,0,7.00,0.00
1493,,NOSPASUM TABS 100`S,KGS,,0,0.00,0.00
1494,,NOVERIN SALINE NASAL DROPS 15ML,KGS,,0,90.00,0.00
